,,,,Rk,Player,Nation,Position,Squad,Current age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90,Matches
134,Ismael Díaz,paPAN,"MF,FW",Univ Católica,28-034,1997,15,15,"1,314",14.6,7,1,8,4,3,3,0,0,0.48,0.07,0.55,0.27,0.34,Matches
135,Mauro Díaz,arARG,MF,Univ Católica,34-097,1991,13,10,809,9.0,3,4,7,3,0,0,2,0,0.33,0.44,0.78,0.33,0.78,Matches
136,Melvin Díaz,ecECU,MF,LDU de Quito,23-201,2001,4,1,123,1.4,0,1,1,0,0,0,0,0,0.00,0.73,0.73,0.00,0.73,Matches
137,Alexander Domínguez,ecECU,GK,LDU de Quito,38-010,1987,13,13,"1,170",13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
138,Paul Durán,ecECU,MF,LDU de Quito,19-347,2005,1,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
139,Yeltzin Erique,ecECU,DF,LDU de Quito,22-080,2003,7,5,490,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
140,Toño Espinoza,ecECU,"DF,MF",Macará,29-120,1996,15,13,"1,050",11.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
141,Carlos Estacio,ecECU,MF,Delfín,27-247,1997,11,8,666,7.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
142,Michael Estrada,ecECU,FW,LDU de Quito,29-069,1996,12,4,604,6.7,4,2,6,4,0,0,0,0,0.60,0.30,0.89,0.60,0.89,Matches
143,Luis Estupiñán,ecECU,MF,Deportivo Cuenca,26-033,1999,12,8,646,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
144,José Fajardo,paPAN,"FW,MF",Univ Católica,31-301,1993,10,3,445,4.9,1,0,1,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20,Matches
145,Luis Felipe Zárate,pyPAR,DF,Independiente,25-110,2000,10,10,793,8.8,3,1,4,3,0,0,1,0,0.34,0.11,0.45,0.34,0.45,Matches
146,Matías Fernández Cordero,clCHI,"DF,MF",Independiente,29-305,1995,12,12,"1,058",11.8,0,1,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,Matches
147,José Flor,ecECU,DF,El Nacional,27-071,1998,8,7,620,6.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
148,Rodrigo Formento,uyURU,GK,Mushuc Runa,25-263,1999,12,12,"1,080",12.0,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,Matches
149,Luis Fragozo,coCOL,FW,CS Emelec,15-068,2010,5,0,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
150,José Gabriel Cevallos,ecECU,GK,Macará,27-088,1998,13,12,"1,126",12.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
151,Nahuel Gallardo,arARG,DF,Delfín,27-037,1998,12,12,"1,050",11.7,1,2,3,0,1,1,4,2,0.09,0.17,0.26,0.00,0.17,Matches
152,Roberto Garcés,ecECU,MF,CS Emelec,32-008,1993,10,7,585,6.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
153,Ariel García,ecECU,DF,Delfín,25-127,2000,4,3,294,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
154,Bryan García,ecECU,MF,Independiente,24-148,2001,2,0,56,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
155,Agustín Gómez,arARG,DF,Deportivo Cuenca,28-291,1996,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
156,Jandry Gómez,ecECU,MF,Barcelona,18-324,2006,7,3,269,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
157,Luis Gómez,ecECU,"MF,DF",Vinotinto,25-153,2000,14,13,"1,154",12.8,1,3,4,1,0,0,5,0,0.08,0.23,0.31,0.08,0.31,Matches
158,Marcio Gómez,arARG,DF,Técnico Univ.,25-029,2000,13,11,"1,080",12.0,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches
159,Jheremy Gonzaga,ecECU,FW,CS Emelec,19-125,2006,2,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
160,Alexander González,veVEN,"MF,DF",CS Emelec,32-275,1992,14,14,"1,149",12.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
161,Sergio González,arARG,"FW,MF",Técnico Univ.,30-071,1995,14,12,957,10.6,3,0,3,3,0,0,4,0,0.28,0.00,0.28,0.28,0.28,Matches
162,Ángel Gracia,ecECU,"MF,DF",Mushuc Runa,36-016,1989,11,7,593,6.6,1,3,4,1,0,1,2,0,0.15,0.46,0.61,0.15,0.61,Matches
163,Carlos Gruezo,ecECU,MF,LDU de Quito,30-057,1995,13,12,"1,008",11.2,0,2,2,0,0,0,6,0,0.00,0.18,0.18,0.00,0.18,Matches
164,Carlos Gruezo,ecECU,DF,Libertad,25-093,2000,5,2,201,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
165,Edison Gruezo,ecECU,,SD Aucas,18-031,2007,7,0,144,1.6,2,0,2,2,0,0,1,0,1.25,0.00,1.25,1.25,1.25,Matches
166,Darwin Guagua,ecECU,MF,Independiente,17-221,2007,1,0,22,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Adrian Guerrero,ecECU,DF,Manta Fútbol Club,21-312,2003,1,0,7,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
168,Johan Guerrero,ecECU,DF,Orense,20-058,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
169,Eddie Guevara,ecECU,DF,Deportivo Cuenca,35-074,1990,7,1,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
170,Jawer Guisamano,ecECU,MF,El Nacional,28-235,1996,10,6,573,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
171,Luis Gustavino,ecECU,DF,Deportivo Cuenca,26-037,1999,14,13,"1,124",12.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Luis Haquín,boBOL,DF,Mushuc Runa,27-212,1997,10,10,900,10.0,2,0,2,1,1,1,0,0,0.20,0.00,0.20,0.10,0.10,Matches
173,Brian Heras,ecECU,GK,Delfín,30-059,1995,13,13,"1,139",12.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
174,Bryan Hernández,ecECU,"DF,MF",El Nacional,26-177,1998,6,3,315,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
175,Edison Hernández,ecECU,DF,Vinotinto,26-174,1998,14,9,906,10.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
176,Luifer Hernández,veVEN,FW,Vinotinto,24-048,2001,5,0,70,0.8,1,0,1,1,0,0,0,0,1.29,0.00,1.29,1.29,1.29,Matches
177,Manuel Hernández,ecECU,DF,Técnico Univ.,28-179,1996,15,14,"1,145",12.7,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,Matches
178,Walter Herrera,arARG,"FW,MF",Orense,27-158,1998,13,10,782,8.7,4,1,5,2,2,2,2,1,0.46,0.12,0.58,0.23,0.35,Matches
179,Michael Hoyos,arARG,FW,Independiente,33-317,1991,13,9,675,7.5,7,1,8,6,1,1,1,0,0.93,0.13,1.07,0.80,0.93,Matches
180,Renato Ibarra,ecECU,MF,Independiente,34-146,1991,9,4,410,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
181,Romario Ibarra,ecECU,MF,Independiente,30-264,1994,6,1,191,2.1,0,1,1,0,0,0,0,0,0.00,0.47,0.47,0.00,0.47,Matches
182,Fernando Illescas,mxMEX,MF,SD Aucas,26-014,1999,4,1,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
183,Jhon Jairo Sánchez,ecECU,"MF,FW",CS Emelec,25-320,1999,14,9,824,9.2,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
184,Marcelo Jaramillo,ecECU,DF,Manta Fútbol Club,23-352,2001,12,9,791,8.8,0,1,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches
185,Juan Jiménez,coCOL,MF,Técnico Univ.,31-095,1994,12,10,895,9.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Iago Joaquín Iriarte,arARG,DF,Vinotinto,25-017,2000,11,11,990,11.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
187,José Juan Vázquez,mxMEX,MF,SD Aucas,37-093,1988,14,8,674,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
188,Madison Julio,ecECU,MF,Técnico Univ.,27-248,1997,5,2,133,1.5,1,0,1,1,0,0,0,0,0.68,0.00,0.68,0.68,0.68,Matches
189,Daniel de la Cruz,ecECU,"DF,MF",LDU de Quito,21-101,2004,11,6,611,6.8,1,1,2,1,0,0,0,1,0.15,0.15,0.29,0.15,0.29,Matches
190,Johan Lara,ecECU,GK,Univ Católica,26-107,1999,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
191,Christian Larotonda,veVEN,MF,Vinotinto,26-020,1999,15,14,"1,247",13.9,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
192,Edgar Lastre,ecECU,DF,Libertad,25-275,1999,4,0,43,0.5,0,1,1,0,0,0,0,0,0.00,2.09,2.09,0.00,2.09,Matches
193,Ángel Ledesma,ecECU,FW,El Nacional,31-358,1993,11,6,574,6.4,1,0,1,1,0,0,3,0,0.16,0.00,0.16,0.16,0.16,Matches
194,Darlin Leiton,ecECU,MF,Manta Fútbol Club,24-037,2001,8,0,215,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
195,Joaquín León,arARG,MF,Delfín,28-025,1997,9,1,232,2.6,1,0,1,1,0,0,1,0,0.39,0.00,0.39,0.39,0.39,Matches
196,Leonai,brBRA,MF,Barcelona,30-048,1995,12,6,571,6.3,0,1,1,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,Matches
197,Mateo Levato,arARG,FW,Delfín,29-146,1996,13,10,835,9.3,1,0,1,1,0,0,1,1,0.11,0.00,0.11,0.11,0.11,Matches
198,Azarias Londoño,paPAN,"MF,FW",Univ Católica,23-359,2001,14,9,846,9.4,2,2,4,2,0,0,2,0,0.21,0.21,0.43,0.21,0.43,Matches
199,Layan Loor,ecECU,"MF,DF",Independiente,24-023,2001,11,8,724,8.0,0,3,3,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches
200,Darwin López,coCOL,FW,Macará,33-125,1992,11,8,603,6.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
201,José Lugo Quiñonez,ecECU,FW,Vinotinto,32-076,1993,8,4,363,4.0,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches
202,José Luis Cazares,ecECU,MF,Macará,34-032,1991,14,14,"1,240",13.8,0,1,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches
203,José Luis Marrufo,veVEN,DF,Macará,29-034,1996,15,14,"1,304",14.5,2,0,2,2,0,0,4,0,0.14,0.00,0.14,0.14,0.14,Matches
204,Danny Luna,ecECU,"MF,FW",Vinotinto,34-021,1991,13,12,940,10.4,3,5,8,3,0,0,1,0,0.29,0.48,0.77,0.29,0.77,Matches
205,Ramiro Luna,arARG,MF,Orense,29-329,1995,8,1,246,2.7,0,1,1,0,0,0,1,0,0.00,0.37,0.37,0.00,0.37,Matches
206,Roberto Luzárraga,ecECU,DF,Técnico Univ.,34-111,1991,6,5,441,4.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
207,Milton Maciel,pyPAR,MF,Univ Católica,25-275,1999,7,1,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Andrés Madruga,uyURU,DF,Manta Fútbol Club,21-129,2004,8,7,639,7.1,1,0,1,1,0,0,4,1,0.14,0.00,0.14,0.14,0.14,Matches
209,Lucas Mancinelli,arARG,"FW,MF",Deportivo Cuenca,35-344,1989,13,13,"1,027",11.4,4,1,5,4,0,1,1,0,0.35,0.09,0.44,0.35,0.44,Matches
210,Facundo Martínez,arARG,MF,Univ Católica,40-074,1985,3,1,126,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
211,Fidel Martínez,ecECU,FW,El Nacional,35-120,1990,5,1,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
212,Jhoel Maya,ecECU,MF,El Nacional,19-161,2006,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
213,Carlos Medina,ecECU,DF,Univ Católica,23-235,2001,11,11,943,10.5,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches
214,Jeison Medina,coCOL,FW,Independiente,30-108,1995,11,5,461,5.1,3,0,3,3,0,0,2,0,0.59,0.00,0.59,0.59,0.59,Matches
215,Ober Medina,ecECU,DF,Delfín,20-177,2004,5,4,363,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
216,Marlon Medranda,ecECU,DF,Técnico Univ.,26-027,1999,9,8,667,7.4,0,1,1,0,0,0,4,1,0.00,0.13,0.13,0.00,0.13,Matches
217,Eddy Mejía,ecECU,MF,El Nacional,25-098,2000,13,10,880,9.8,3,2,5,3,0,0,0,0,0.31,0.20,0.51,0.31,0.51,Matches
218,Jeremy Mejía,ecECU,MF,El Nacional,18-289,2006,6,2,143,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
219,Marcos Mejía,ecECU,MF,Orense,26-354,1998,12,5,502,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
220,Marcelo Meli,arARG,MF,CS Emelec,32-360,1992,12,12,977,10.9,0,1,1,0,0,0,5,1,0.00,0.09,0.09,0.00,0.09,Matches
221,Andrés Mena,ecECU,MF,El Nacional,24-281,2000,2,1,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
222,Ángel Mena,ecECU,"MF,FW",Orense,37-145,1988,11,10,869,9.7,2,3,5,2,0,0,2,0,0.21,0.31,0.52,0.21,0.52,Matches
223,Jhegson Méndez,ecECU,MF,Independiente,28-050,1997,13,10,939,10.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
224,Erick Mendoza,ecECU,"FW,MF",Delfín,23-163,2002,10,9,810,9.0,3,0,3,3,0,1,1,0,0.33,0.00,0.33,0.33,0.33,Matches
225,Randy Meneses,ecECU,DF,Orense,21-062,2004,2,1,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
226,Francisco Mera,ecECU,MF,Vinotinto,33-009,1992,14,11,862,9.6,4,0,4,4,0,0,2,0,0.42,0.00,0.42,0.42,0.42,Matches
227,Patrik Mercado,ecECU,MF,Independiente,21-319,2003,15,12,931,10.3,2,6,8,2,0,0,0,0,0.19,0.58,0.77,0.19,0.77,Matches
228,Mero,ecECU,GK,Técnico Univ.,30-298,1994,9,9,810,9.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
229,José Miguel Andrade,ecECU,FW,Técnico Univ.,32-152,1993,9,4,381,4.2,2,0,2,2,0,0,2,0,0.47,0.00,0.47,0.47,0.47,Matches
230,Angelo Mina,ecECU,MF,SD Aucas,26-106,1999,14,12,966,10.7,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches
231,Ariel Mina,ecECU,"MF,DF",Vinotinto,22-054,2003,14,14,"1,176",13.1,0,3,3,0,0,0,4,1,0.00,0.23,0.23,0.00,0.23,Matches
232,Freddy Mina,ecECU,MF,LDU de Quito,26-326,1998,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
233,Glendys Mina,ecECU,"DF,MF",Mushuc Runa,29-110,1996,13,8,797,8.9,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
234,Jeremy Mina,ecECU,"DF,MF",Manta Fútbol Club,23-272,2001,11,9,748,8.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
235,Jonnathan Mina,ecECU,"DF,MF",SD Aucas,30-079,1995,15,15,"1,350",15.0,1,6,7,1,0,0,2,0,0.07,0.40,0.47,0.07,0.47,Matches
236,Jostyn Mina,ecECU,GK,CS Emelec,23-296,2001,2,2,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
237,Kevin Mina,ecECU,FW,CS Emelec,18-268,2006,3,0,104,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
238,Richard Mina,ecECU,DF,LDU de Quito,25-328,1999,4,4,339,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
239,Sixto Mina,ecECU,DF,Orense,25-228,1999,8,4,422,4.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Kevin Minda,ecECU,"MF,DF",LDU de Quito,26-206,1998,11,6,529,5.9,0,1,1,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
241,Bruno Miranda,boBOL,FW,Mushuc Runa,27-125,1998,12,8,683,7.6,4,1,5,4,0,0,1,0,0.53,0.13,0.66,0.53,0.66,Matches
242,Lisandro Mitre,arARG,GK,Vinotinto,29-179,1995,15,15,"1,350",15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
243,Jordán Mohor,ecECU,DF,Técnico Univ.,24-185,2000,11,1,302,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Nicolás Molina,arARG,FW,Vinotinto,26-138,1999,11,5,477,5.3,3,0,3,3,0,0,2,0,0.57,0.00,0.57,0.57,0.57,Matches
245,Nixon Molina,ecECU,MF,Orense,32-081,1993,14,12,963,10.7,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches
246,José Monaga,ecECU,DF,Libertad,27-078,1998,9,3,320,3.6,1,0,1,1,0,0,2,0,0.28,0.00,0.28,0.28,0.28,Matches
247,Jean Montaño,ecECU,MF,Libertad,26-138,1999,15,15,"1,208",13.4,1,2,3,1,0,0,3,0,0.07,0.15,0.22,0.07,0.22,Matches
248,Marco Montaño,ecECU,DF,El Nacional,32-280,1992,11,7,619,6.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
249,Brian Montenegro,pyPAR,FW,SD Aucas,32-005,1993,10,10,824,9.2,5,1,6,5,0,1,0,0,0.55,0.11,0.66,0.55,0.66,Matches
250,Rafael Monti,arARG,FW,Vinotinto,25-189,1999,15,11,998,11.1,10,2,12,9,1,1,2,0,0.90,0.18,1.08,0.81,0.99,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
251,Fernando Mora,ecECU,DF,El Nacional,29-067,1996,4,3,246,2.7,0,1,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,Matches
252,Janpol Morales,paPAN,"MF,FW",Macará,26-358,1998,14,12,"1,048",11.6,0,1,1,0,0,1,6,0,0.00,0.09,0.09,0.00,0.09,Matches
253,Kliver Moreno,coCOL,MF,Deportivo Cuenca,24-310,2000,14,12,"1,107",12.3,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches
254,Luis Moreno,ecECU,"MF,FW",Univ Católica,20-107,2005,11,8,701,7.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
255,Romey Morocho,ecECU,MF,Deportivo Cuenca,27-028,1998,8,4,336,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
256,Ignacio Mosquera,ecECU,DF,Univ Católica,21-117,2004,3,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
257,Adolfo Muñoz,ecECU,MF,Macará,27-185,1997,13,12,"1,062",11.8,3,3,6,3,0,0,0,0,0.25,0.25,0.51,0.25,0.51,Matches
258,Elkin Muñoz,ecECU,MF,CS Emelec,19-351,2005,11,10,663,7.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Gilmar Napa,ecECU,GK,CS Emelec,22-161,2003,1,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
260,Gian Nardelli,arARG,DF,Vinotinto,25-096,2000,15,15,"1,312",14.6,1,1,2,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,Matches
261,Limber Navarrete,ecECU,DF,Manta Fútbol Club,21-026,2004,4,3,199,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
262,Bryan Nazareno,ecECU,"MF,DF",Deportivo Cuenca,25-107,2000,6,2,204,2.3,0,1,1,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44,Matches
263,Jefferson Nazareno,ecECU,DF,Técnico Univ.,26-082,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
264,Juan Nazareno,ecECU,MF,Delfín,26-301,1998,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
265,David Noboa,ecECU,MF,Deportivo Cuenca,30-030,1995,5,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
266,Marlon Noroña,ecECU,FW,Técnico Univ.,20-182,2004,1,0,17,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
267,Virgilio Olaya,ecECU,DF,SD Aucas,17-132,2008,2,1,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
268,Alan Olinick,arARG,MF,Orense,24-321,2000,11,6,573,6.4,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches
